dataset,frac,seed,e1_ap,ens_e1,e2_ap,ens_e2,e1_t,ens_e1_t,e2_t,e2ens_t,ens_e1_at,ens_e1_at_t,e1_at,e1_at_t,e2_at,e2_at_t
satimage,0.3,0,0.7268748407140986,0.7354690487979167,0.74283501242127,0.7493440171073814,16.37040989000161,2.8790157890325645,28.30162807898523,178.22574497600726,0.738402926265166,178.4377592970268,0.7281218198276636,178.44909033706062,0.7213334756435978,179.31173493998358
satimage,0.4,0,0.7401628970216382,0.7727504086905496,0.7682560849456626,0.7874370453449411,31.41970203699202,24.93970662602805,38.38339486400582,180.66994917599368,0.7781257269565317,331.08517686711275,0.7313228152620856,180.8173622081522,0.7610647852518816,180.85153603515937
satimage,0.5,0,0.7643826989905687,0.7515734570999196,0.769712314904773,0.8034658763559431,36.51524877197153,4.046558953006752,51.34266100301829,111.66837200699956,0.7695043551580844,112.35293095902307,0.7736708096552102,111.67904716721387,0.7617269514490953,113.25665495501016
satimage,0.7,0,0.8317087777547267,0.8089634917587643,0.8283609927616165,0.8270518885186618,57.43408900798022,4.883290384997963,62.22122964400842,139.10710285299865,0.8070333381041178,140.7742997749998,0.8027619601487401,143.61704082900542,0.8184311221605767,140.00078558712266
satimage,0.8,0,0.8395177966371408,0.8157255780668409,0.8243569632427513,0.8310970906918342,108.21285278900724,44.70089545301744,112.798557204007,172.20125478999398,0.8232820184942101,172.6586250609999,0.8348591531324703,175.69802482714294,0.821709123697623,172.33378509792965
satimage,0.9,0,0.8368509973805933,0.8185904818487824,0.8482162445075826,0.8376856360869877,76.25838683002439,18.15026677098649,86.20602885001426,179.8287985230127,0.8185833671083744,181.18379770800038,0.8368436338004809,179.91693061596015,0.8321835626558124,181.31827429492841
satimage,0.1,1,0.6063901518225068,0.6806911000474799,0.6065053224051732,0.6778068147229122,3.2543820010105264,4.612551301994245,4.107754843007569,44.48454117200163,0.6751419713427058,44.54858785300189,0.5439398265950999,44.571080087916926,0.5484228452497165,44.55632228212198
satimage,0.3,1,0.7337275208818065,0.7055266551265599,0.7461032224782395,0.7687402850691474,13.97708967098879,8.04452512600983,18.755606568018266,125.03989844900208,0.7048980527964072,125.14121097199882,0.7583217874887933,125.08737239713082,0.748488388846527,125.63279283195152
satimage,0.4,1,0.7507340004013441,0.7606966855842029,0.7560326944460437,0.7754400191473838,22.540546337006163,4.415778242007946,38.35919186100728,80.59023521900235,0.7620346775711027,82.44692586300039,0.7748768467726803,81.32792989604059,0.7648137690150612,81.10405243598507
satimage,0.5,1,0.7494718146382044,0.7616119294721453,0.75216958202423,0.7796642520128602,40.21607942399351,4.969816065015039,38.425856819008914,172.73482882299868,0.7657072171615218,173.02830114900075,0.7842396468344113,172.7566430280276,0.7832671255084398,172.75206084523234
satimage,0.7,1,0.7896815190472849,0.7886585171110245,0.7857403462515163,0.8011632608409086,44.78919256500376,8.729070216970285,53.75330319100976,188.20031702399135,0.7859331856471422,190.5423457720026,0.7896815190472849,189.1645509999944,0.7839074640455691,189.7749776621058
satimage,0.8,1,0.8017504763019837,0.7867230935747723,0.8094060120473494,0.8163584564048443,76.16057668699978,7.897855382965645,76.39732749499854,242.47234152299643,0.7986860179200788,244.03075246900244,0.8149673862906723,244.67928319404018,0.8042324421099845,244.01753198192455
satimage,0.9,1,0.8109093333100671,0.8042207686877778,0.8204563266331846,0.8115043234295182,72.29275453702576,19.094236452016048,90.2906570570085,188.5405769869976,0.805224532557988,189.47101938500373,0.8043331761137746,189.46286561604938,0.8270016677684601,189.75910338698304
jm1,0.2,0,0.4122437984539965,0.3944595464768875,0.4115169574442965,0.4180007021559997,9.143106478000846,22.39843070200004,13.171418008008914,64.25697469100123,0.3908624021878052,64.8818597010104,0.39561475762494724,64.69821263494669,0.4224636846580845,64.65318375383504
